,station_id,station_lat,station_lon,station_region,early_late,early_days,late_days,both_days
5453,USC00085182,26.6833,-80.2667,8.0,1.0,10958.0,,
5454,USC00085275,30.4653,-83.4022,8.0,,,,
5455,USC00085372,30.7667,-85.2667,8.0,,,,
5456,USC00085539,30.1064,-83.1819,8.0,3.0,9863.0,10958.0,20821.0
5457,USC00085612,28.1136,-80.6539,8.0,3.0,9863.0,10958.0,20821.0
5458,USC00085705,30.0603,-81.8475,8.0,,,,
5459,USC00085793,30.7794,-87.1414,8.0,1.0,10958.0,,
5460,USC00085879,30.4922,-83.7833,8.0,1.0,10592.0,,
5461,USC00085895,26.84,-81.0872,8.0,3.0,10958.0,10958.0,21916.0
5462,USC00085973,27.9378,-81.5992,8.0,3.0,10593.0,10958.0,21551.0
5463,USC00085990,30.6667,-84.7,8.0,,,,
5464,USC00086065,27.24,-82.3153,8.0,3.0,10228.0,10228.0,20456.0
5465,USC00086078,26.1653,-81.6842,8.0,3.0,10227.0,9862.0,20089.0
5466,USC00086210,29.05,-80.95,8.0,,,,
5467,USC00086240,30.5317,-86.4928,8.0,3.0,9861.0,9862.0,19723.0
5468,USC00086406,25.8603,-81.0331,8.0,,,,
5469,USC00086414,29.1639,-82.0778,8.0,3.0,10226.0,9862.0,20088.0
5470,USC00086485,27.1508,-80.8653,8.0,,,,
5471,USC00086753,29.6439,-81.6606,8.0,1.0,9862.0,,
5472,USC00086842,30.2492,-85.6606,8.0,2.0,,10593.0,
5473,USC00086880,27.6089,-82.3475,8.0,,,,
5474,USC00087020,25.5819,-80.4361,8.0,2.0,,10958.0,
5475,USC00087025,30.0986,-83.5742,8.0,2.0,,10228.0,
5476,USC00087205,28.0208,-82.1386,8.0,3.0,9862.0,10592.0,20454.0
5477,USC00087254,26.2333,-80.1406,8.0,1.0,9863.0,,
5478,USC00087395,26.9333,-82.05,8.0,,,,
5479,USC00087397,26.9147,-81.9969,8.0,2.0,,10958.0,
5480,USC00087424,30.5833,-84.5833,8.0,,,,
5481,USC00087429,30.5497,-84.5836,8.0,,,,
5482,USC00087440,30.0678,-82.1928,8.0,,,,
5483,USC00087760,25.3867,-80.5936,8.0,1.0,10593.0,,
5484,USC00087812,29.8833,-81.3333,8.0,,,,
5485,USC00087826,29.8858,-81.2883,8.0,,,,
5486,USC00087851,28.3378,-82.26,8.0,3.0,10593.0,10958.0,21551.0
5487,USC00087867,30.1,-84.1667,8.0,1.0,10228.0,,
5488,USC00087886,27.7628,-82.6261,8.0,1.0,10958.0,,
5489,USC00087982,28.8147,-81.2778,8.0,2.0,,10593.0,
5490,USC00088565,29.7236,-83.3061,8.0,,,,
5491,USC00088620,27.1897,-80.2397,8.0,1.0,10958.0,,
5492,USC00088754,30.4333,-84.2833,8.0,,,,
5493,USC00088780,25.7608,-80.8242,8.0,1.0,10593.0,,
5494,USC00088782,27.7053,-82.4008,8.0,2.0,,9863.0,
5495,USC00088786,27.95,-82.45,8.0,,,,
5496,USC00088824,28.1522,-82.7539,8.0,3.0,10958.0,10958.0,21916.0
5497,USC00088841,25.0069,-80.5211,8.0,1.0,10593.0,,
5498,USC00088942,28.6242,-80.8169,8.0,2.0,,10593.0,
5499,USC00089120,29.4081,-82.8189,8.0,2.0,,10958.0,
5500,USC00089176,27.1006,-82.4364,8.0,2.0,,10593.0,
5501,USC00089219,27.6528,-80.4031,8.0,2.0,,9863.0,
5502,USC00089401,27.5478,-81.7994,8.0,3.0,10593.0,9863.0,20456.0
5503,USC00089430,28.5175,-82.5756,8.0,,,,
5504,USC00089566,30.1192,-85.2042,8.0,,,,
5505,USC00089707,28.0153,-81.7331,8.0,,,,
5506,USC00090010,31.9381,-83.3078,8.0,1.0,9863.0,,
5507,USC00090041,34.3667,-84.9333,8.0,,,,
5508,USC00090044,34.3408,-84.8347,8.0,,,,
5509,USC00090053,31.1167,-83.4167,8.0,,,,
5510,USC00090131,31.35,-83.2167,8.0,,,,
5511,USC00090140,31.5339,-84.1489,8.0,1.0,10958.0,,
5512,USC00090181,34.165,-84.73,8.0,,,,
5513,USC00090219,34.1014,-84.3506,8.0,,,,
5514,USC00090253,32.0306,-84.2461,8.0,,,,
5515,USC00090311,33.5572,-82.3369,8.0,2.0,,10227.0,
5516,USC00090406,31.7003,-83.6231,8.0,,,,
5517,USC00090430,33.9667,-83.3833,8.0,,,,
5518,USC00090432,33.9167,-83.35,8.0,,,,
5519,USC00090441,31.2333,-81.8667,8.0,,,,
5520,USC00090444,33.8264,-84.4961,8.0,,,,
5521,USC00090500,33.4667,-81.9667,8.0,,,,
5522,USC00090581,30.9167,-84.5833,8.0,,,,
5523,USC00090603,34.3328,-84.4703,8.0,1.0,10958.0,,
5524,USC00090746,34.9194,-84.8322,8.0,1.0,10593.0,,
5525,USC00090969,34.8544,-83.9444,8.0,1.0,10958.0,,
5526,USC00090979,31.2239,-84.5553,8.0,1.0,10958.0,,
5527,USC00091132,34.2,-83.0333,8.0,1.0,10593.0,,
5528,USC00091266,32.3767,-81.6739,8.0,3.0,10958.0,10593.0,21551.0
5529,USC00091340,31.1681,-81.5022,8.0,,,,
5530,USC00091372,32.3178,-84.5203,8.0,,,,
5531,USC00091425,32.6525,-84.1858,8.0,1.0,9863.0,,
5532,USC00091463,30.8697,-84.2175,8.0,,,,
5533,USC00091474,34.4833,-84.9667,8.0,1.0,9862.0,,
5534,USC00091500,31.1903,-84.2036,8.0,3.0,10958.0,10958.0,21916.0
5535,USC00091585,34.2072,-84.5039,8.0,1.0,10958.0,,
5536,USC00091601,34.0667,-82.9833,8.0,,,,
5537,USC00091619,34.3656,-83.2328,8.0,1.0,10593.0,,
5538,USC00091640,33.5972,-85.0806,8.0,3.0,10593.0,10593.0,21186.0
5539,USC00091657,34.6061,-84.7194,8.0,1.0,10958.0,,
5540,USC00091665,34.2042,-84.7925,8.0,1.0,10226.0,,
5541,USC00091670,34.1825,-84.7958,8.0,1.0,10958.0,,
5542,USC00091732,34.0589,-85.2339,8.0,1.0,10593.0,,
5543,USC00091856,34.7667,-84.7833,8.0,1.0,9862.0,,
5544,USC00091863,34.7583,-84.7642,8.0,2.0,,10593.0,
5545,USC00091906,34.9,-85.2717,8.0,1.0,10592.0,,
5546,USC00091982,34.8878,-83.3967,8.0,1.0,10592.0,,
5547,USC00092006,34.5858,-83.7658,8.0,3.0,10958.0,10593.0,21551.0
5548,USC00092153,31.1681,-84.7664,8.0,,,,
5549,USC00092161,32.45,-84.9833,8.0,,,,
5550,USC00092180,34.2625,-83.4894,8.0,,,,
5551,USC00092198,33.1,-84.4333,8.0,,,,
5552,USC00092266,31.985,-83.7747,8.0,2.0,,10593.0,
5553,USC00092283,34.5181,-83.5286,8.0,3.0,10958.0,10958.0,21916.0
5554,USC00092318,33.5972,-83.8436,8.0,1.0,10958.0,,
5555,USC00092361,31.8453,-83.9408,8.0,2.0,,10592.0,
5556,USC00092408,34.2286,-84.1281,8.0,1.0,10958.0,,
5557,USC00092429,34.4397,-85.1033,8.0,1.0,10958.0,,
5558,USC00092450,31.7672,-84.7931,8.0,1.0,10958.0,,
5559,USC00092475,34.5069,-84.0208,8.0,1.0,10958.0,,
5560,USC00092485,33.9983,-84.7511,8.0,3.0,9862.0,10593.0,20455.0
5561,USC00092493,34.77,-84.8872,8.0,,,,
5562,USC00092532,32.6,-83.25,8.0,,,,
5563,USC00092570,31.7819,-84.4497,8.0,1.0,10958.0,,
5564,USC00092578,34.4206,-84.1039,8.0,1.0,9862.0,,
5565,USC00092716,31.65,-81.85,8.0,1.0,10958.0,,
5566,USC00092736,31.0167,-84.8833,8.0,1.0,10958.0,,
5567,USC00092783,31.4889,-82.8206,8.0,,,,
5568,USC00092791,33.7006,-84.7303,8.0,1.0,9863.0,,
5569,USC00092799,32.5997,-81.7078,8.0,1.0,10227.0,,
5570,USC00092839,32.5575,-82.9036,8.0,1.0,10958.0,,
5571,USC00092966,32.2003,-83.2058,8.0,3.0,10228.0,10958.0,21186.0
5572,USC00093060,34.1408,-82.855,8.0,3.0,10227.0,10958.0,21185.0
5573,USC00093115,34.6936,-84.4936,8.0,1.0,10958.0,,
5574,USC00093147,33.875,-85.0008,8.0,1.0,10958.0,,
5575,USC00093271,33.2631,-84.2842,8.0,1.0,10958.0,,
5576,USC00093295,34.4364,-84.7,8.0,1.0,10958.0,,
5577,USC00093303,33.0,-84.1,8.0,,,,
5578,USC00093386,31.7108,-83.2517,8.0,1.0,10958.0,,
5579,USC00093409,31.8833,-81.4167,8.0,,,,
5580,USC00093460,30.7997,-82.0314,8.0,1.0,10593.0,,
5581,USC00093465,30.74,-82.1278,8.0,1.0,10592.0,,
5582,USC00093506,33.0161,-83.9417,8.0,1.0,9862.0,,
5583,USC00093516,31.6,-85.05,8.0,1.0,10593.0,,
5584,USC00093538,31.8694,-81.6236,8.0,2.0,,10593.0,
5585,USC00093544,32.5667,-83.8667,8.0,,,,
5586,USC00093570,33.2758,-85.0992,8.0,,,,
5587,USC00093621,34.3006,-83.86,8.0,3.0,10593.0,9863.0,20456.0
5588,USC00093695,33.2261,-82.595,8.0,,,,
5589,USC00093712,34.3167,-83.65,8.0,,,,
5590,USC00093754,31.9881,-81.9522,8.0,1.0,10593.0,,
5591,USC00093782,32.6,-85.0833,8.0,,,,
5592,USC00093792,33.4667,-83.45,8.0,,,,
5593,USC00093899,33.5667,-83.2167,8.0,,,,
5594,USC00093936,33.25,-84.2667,8.0,,,,
5595,USC00094133,34.3517,-82.93,8.0,1.0,9862.0,,
5596,USC00094170,32.2842,-83.4681,8.0,1.0,10593.0,,
5597,USC00094204,31.8878,-82.5808,8.0,,,,
5598,USC00094230,34.6997,-83.7261,8.0,2.0,,10958.0,
5599,USC00094429,31.0767,-82.8003,8.0,,,,
5600,USC00094594,32.8294,-83.2389,8.0,,,,
5601,USC00094648,34.4758,-84.4461,8.0,1.0,10592.0,,
5602,USC00094676,31.5075,-81.8628,8.0,,,,
5603,USC00094700,33.5311,-84.3544,8.0,1.0,10227.0,,
5604,USC00094728,33.1139,-83.7881,8.0,,,,
5605,USC00094802,34.7833,-85.3667,8.0,1.0,10227.0,,
5606,USC00094854,34.2333,-84.9453,8.0,1.0,10593.0,,
5607,USC00094941,34.8531,-85.3142,8.0,,,,
5608,USC00094949,33.0536,-85.0317,8.0,1.0,10958.0,,
5609,USC00095165,33.8706,-83.1136,8.0,,,,
5610,USC00095204,33.7764,-82.4714,8.0,1.0,10958.0,,
5611,USC00095314,33.0125,-82.3914,8.0,1.0,10592.0,,
5612,USC00095386,31.9297,-82.6792,8.0,,,,
5613,USC00095394,32.0306,-84.7753,8.0,,,,
5614,USC00095438,32.8386,-83.6203,8.0,,,,
5615,USC00095555,32.3667,-83.9333,8.0,,,,
5616,USC00095633,34.2647,-83.5581,8.0,1.0,10958.0,,
5617,USC00095811,32.3956,-82.0608,8.0,,,,
5618,USC00095858,32.8089,-82.2372,8.0,1.0,10958.0,,
5619,USC00095863,32.8753,-82.2156,8.0,2.0,,10593.0,
5620,USC00095874,33.0831,-83.2497,8.0,1.0,10958.0,,
5621,USC00095882,32.8703,-81.9672,8.0,,,,
5622,USC00095896,32.9333,-81.5,8.0,,,,
5623,USC00095979,32.3175,-84.065,8.0,3.0,10958.0,9863.0,20821.0
5624,USC00095988,33.3328,-83.6975,8.0,,,,
5625,USC00096043,31.6061,-84.6453,8.0,,,,
5626,USC00096087,31.1769,-83.7492,8.0,1.0,10958.0,,
5627,USC00096126,32.1739,-82.5956,8.0,,,,
5628,USC00096219,31.2739,-81.9197,8.0,,,,
5629,USC00096237,31.1333,-83.2167,8.0,,,,
5630,USC00096335,33.3997,-84.915,8.0,1.0,10958.0,,
5631,USC00096407,33.9483,-84.2219,8.0,1.0,10958.0,,
5632,USC00096838,31.3781,-82.1292,8.0,,,,
5633,USC00097087,32.0467,-84.3711,8.0,2.0,,9863.0,
5634,USC00097201,32.0547,-84.5239,8.0,,,,
5635,USC00097276,30.7836,-83.5692,8.0,,,,
5636,USC00097430,34.5911,-84.9589,8.0,1.0,10958.0,,
5637,USC00097489,34.9003,-85.0667,8.0,1.0,10227.0,,
5638,USC00097600,34.2414,-85.1583,8.0,1.0,10958.0,,
5639,USC00097777,32.9744,-82.8045,8.0,,,,
5640,USC00097808,31.3981,-81.2808,8.0,,,,
5641,USC00097842,32.0,-81.2667,8.0,,,,
5642,USC00098064,33.5636,-83.0767,8.0,,,,
5643,USC00098223,33.2725,-82.9669,8.0,1.0,10593.0,,
5644,USC00098351,32.4414,-82.2181,8.0,,,,
5645,USC00098436,34.4547,-85.39,8.0,,,,
5646,USC00098476,31.7078,-82.1969,8.0,,,,
5647,USC00098496,32.5806,-82.3822,8.0,,,,
5648,USC00098535,32.6864,-84.5208,8.0,1.0,10958.0,,
5649,USC00098547,33.7667,-85.3,8.0,,,,
5650,USC00098600,34.0861,-84.9828,8.0,1.0,10958.0,,
5651,USC00098661,32.8669,-84.2653,8.0,,,,
5652,USC00098666,30.9139,-83.8611,8.0,,,,
5653,USC00098703,31.4461,-83.4767,8.0,3.0,10958.0,10592.0,21550.0
5654,USC00098740,34.5786,-83.3319,8.0,3.0,10958.0,10958.0,21916.0
5655,USC00098950,33.8722,-83.5358,8.0,,,,
5656,USC00098974,30.8056,-83.2736,8.0,,,,
5657,USC00099077,34.3108,-84.5375,8.0,1.0,10958.0,,
5658,USC00099141,33.4028,-82.6222,8.0,1.0,10958.0,,
5659,USC00099157,33.7264,-82.7058,8.0,1.0,10228.0,,
5660,USC00099186,31.2514,-82.3128,8.0,,,,
5661,USC00099194,33.0714,-82.0072,8.0,,,,
5662,USC00099291,32.8861,-85.1839,8.0,1.0,10593.0,,
5663,USC00099466,33.9275,-83.7261,8.0,,,,
5664,USC00099506,32.9783,-84.5983,8.0,1.0,10593.0,,
5665,USC00099524,34.1097,-84.515,8.0,1.0,10958.0,,
5666,USC00118020,37.1644,-88.4311,8.0,2.0,,10593.0,
5667,USC00122733,37.9667,-87.5833,8.0,,,,
5668,USC00124900,38.1833,-86.3333,8.0,,,,
5669,USC00126151,37.9325,-87.3744,8.0,3.0,10958.0,10958.0,21916.0
5670,USC00150012,37.2317,-86.6867,8.0,2.0,,10958.0,
5671,USC00150031,37.9167,-86.5667,8.0,,,,
5672,USC00150063,36.6897,-85.1411,8.0,1.0,9863.0,,
5673,USC00150155,38.2667,-85.5333,8.0,,,,
5674,USC00150254,38.4536,-82.6131,8.0,1.0,10593.0,,
5675,USC00150381,36.8825,-83.8819,8.0,1.0,10593.0,,
5676,USC00150389,37.8,-85.4667,8.0,,,,
5677,USC00150397,37.8194,-85.3847,8.0,3.0,10592.0,10958.0,21550.0
5678,USC00150402,36.8831,-88.9961,8.0,,,,
5679,USC00150422,36.8978,-86.1247,8.0,2.0,,10593.0,
5680,USC00150450,36.8583,-83.3303,8.0,1.0,10227.0,,
5681,USC00150481,37.6,-83.7,8.0,,,,
5682,USC00150490,37.4533,-86.9117,8.0,1.0,10592.0,,
5683,USC00150619,37.5733,-84.2908,8.0,1.0,10227.0,,
5684,USC00150624,37.5667,-84.3333,8.0,1.0,10958.0,,
5685,USC00150630,37.9161,-85.6572,8.0,,,,
5686,USC00150700,36.7833,-83.5167,8.0,,,,
5687,USC00150804,38.4233,-83.9983,8.0,,,,
5688,USC00150875,37.7436,-85.7483,8.0,,,,
5689,USC00150904,36.9986,-86.4275,8.0,3.0,10228.0,10593.0,20821.0
5690,USC00150940,37.495,-85.1517,8.0,,,,
5691,USC00151046,37.2,-86.2667,8.0,,,,
5692,USC00151047,37.2,-86.2667,8.0,,,,
5693,USC00151080,37.3417,-83.4706,8.0,,,,
5694,USC00151120,37.2167,-82.5833,8.0,1.0,9862.0,,
5695,USC00151137,36.7833,-85.4,8.0,1.0,10227.0,,
5696,USC00151156,36.9833,-84.6167,8.0,,,,
5697,USC00151206,36.7667,-87.9667,8.0,,,,
5698,USC00151210,36.86,-87.8381,8.0,,,,
5699,USC00151227,37.5319,-87.2669,8.0,2.0,,9862.0,
5700,USC00151256,37.3167,-85.3667,8.0,1.0,10593.0,,
5701,USC00151294,37.4183,-86.5008,8.0,,,,
5702,USC00151306,36.7497,-87.9464,8.0,,,,
5703,USC00151345,38.6583,-85.1456,8.0,1.0,10958.0,,
5704,USC00151576,37.8617,-83.9228,8.0,2.0,,9862.0,
5705,USC00151640,36.8833,-83.0167,8.0,,,,
5706,USC00151663,36.9825,-87.7683,8.0,,,,
5707,USC00151704,37.7833,-84.1,8.0,1.0,10593.0,,
5708,USC00151725,37.0897,-85.3045,8.0,,,,
5709,USC00151890,37.4903,-84.4375,8.0,,,,
5710,USC00151998,38.3769,-84.3031,8.0,,,,
5711,USC00152040,37.6528,-84.7708,8.0,1.0,10958.0,,
5712,USC00152072,37.1594,-87.6881,8.0,,,,
5713,USC00152214,37.7858,-84.7078,8.0,,,,
5714,USC00152358,37.5806,-86.7769,8.0,,,,
5715,USC00152366,37.0833,-87.0,8.0,1.0,10958.0,,
5716,USC00152407,37.2667,-87.5167,8.0,,,,
5717,USC00152469,36.9833,-85.65,8.0,,,,
5718,USC00152500,37.7117,-85.8306,8.0,,,,
5719,USC00152548,36.8078,-87.1531,8.0,,,,
5720,USC00152775,38.6872,-84.3586,8.0,1.0,9862.0,,
5721,USC00152791,38.1228,-83.5328,8.0,3.0,10958.0,10958.0,21916.0
5722,USC00152812,37.3922,-82.2583,8.0,,,,
5723,USC00152825,37.4333,-82.4167,8.0,,,,
5724,USC00152903,38.4503,-83.7355,8.0,,,,
5725,USC00152953,37.8953,-84.2631,8.0,1.0,10593.0,,
5726,USC00152961,37.4667,-88.1,8.0,1.0,10958.0,,
5727,USC00153006,36.7833,-83.75,8.0,,,,
5728,USC00153028,38.2022,-84.8825,8.0,1.0,10593.0,,
5729,USC00153036,36.6878,-86.5061,8.0,1.0,10593.0,,
5730,USC00153046,37.55,-82.1667,8.0,,,,
5731,USC00153052,37.95,-83.6667,8.0,,,,
5732,USC00153112,36.6333,-85.8,8.0,,,,
5733,USC00153194,38.2094,-84.5622,8.0,1.0,10227.0,,
5734,USC00153203,38.4169,-84.8819,8.0,1.0,10958.0,,
5735,USC00153223,37.0147,-88.2678,8.0,,,,
5736,USC00153241,36.9833,-85.9,8.0,1.0,10227.0,,
5737,USC00153246,37.0014,-85.9072,8.0,1.0,9862.0,,
5738,USC00153252,37.6011,-85.9067,8.0,,,,
5739,USC00153295,36.8964,-88.0139,8.0,,,,
5740,USC00153358,38.9833,-84.8333,8.0,,,,
5741,USC00153391,38.2922,-82.9747,8.0,,,,
5742,USC00153398,38.2514,-82.9886,8.0,,,,
5743,USC00153430,37.2572,-85.5011,8.0,1.0,10958.0,,
5744,USC00153435,37.2333,-85.55,8.0,1.0,9863.0,,
5745,USC00153451,37.1833,-87.2167,8.0,,,,
5746,USC00153652,37.5333,-86.9,8.0,1.0,10958.0,,
5747,USC00153712,37.2983,-83.2158,8.0,,,,
5748,USC00153714,37.2472,-83.1817,8.0,3.0,10958.0,10958.0,21916.0
5749,USC00153741,37.55,-83.7667,8.0,1.0,10228.0,,
5750,USC00153762,37.7558,-87.6456,8.0,3.0,10958.0,9863.0,20821.0
5751,USC00153768,37.7922,-87.5708,8.0,,,,
5752,USC00153816,36.5667,-89.1667,8.0,1.0,10958.0,,
5753,USC00153837,37.8167,-84.7167,8.0,1.0,10228.0,,
5754,USC00153929,37.5317,-85.735,8.0,,,,
5755,USC00153994,36.8492,-87.5206,8.0,1.0,10958.0,,
5756,USC00154093,37.15,-83.3667,8.0,,,,
5757,USC00154165,37.8833,-86.2833,8.0,,,,
5758,USC00154196,37.55,-83.3833,8.0,1.0,10593.0,,
5759,USC00154208,37.0056,-85.0617,8.0,,,,
5760,USC00154255,37.1614,-82.9364,8.0,,,,
5761,USC00154369,37.9397,-84.6597,8.0,1.0,10958.0,,
5762,USC00154595,38.4333,-85.3667,8.0,,,,
5763,USC00154620,37.6172,-84.5706,8.0,,,,
5764,USC00154703,37.5108,-86.2892,8.0,1.0,10593.0,,
5765,USC00154755,37.2508,-84.9328,8.0,1.0,9862.0,,
5766,USC00154825,37.75,-84.5833,8.0,1.0,10228.0,,
5767,USC00154848,38.6481,-82.8611,8.0,,,,
5768,USC00154857,38.4333,-84.9764,8.0,1.0,10958.0,,
5769,USC00154943,38.1167,-82.6167,8.0,,,,
5770,USC00154946,38.1086,-82.6028,8.0,1.0,10227.0,,
5771,USC00154955,38.2778,-85.7917,8.0,1.0,10958.0,,
5772,USC00154967,36.9692,-88.8314,8.0,1.0,10227.0,,
5773,USC00155067,37.3475,-87.5239,8.0,3.0,10958.0,10227.0,21185.0
5774,USC00155097,37.1317,-86.1481,8.0,1.0,10958.0,,
5775,USC00155111,37.15,-83.8167,8.0,1.0,10958.0,,
5776,USC00155150,37.3442,-88.0658,8.0,2.0,,10593.0,
5777,USC00155232,36.7,-88.6333,8.0,,,,
5778,USC00155233,36.7581,-88.6406,8.0,,,,
5779,USC00155235,36.8583,-88.6686,8.0,,,,
5780,USC00155243,38.6869,-83.7872,8.0,1.0,10958.0,,
5781,USC00155389,36.6086,-83.7144,8.0,1.0,10958.0,,
5782,USC00155407,38.15,-84.6833,8.0,,,,
5783,USC00155438,37.45,-86.05,8.0,1.0,10593.0,,
5784,USC00155524,36.8667,-84.8275,8.0,1.0,10958.0,,
5785,USC00155640,38.0583,-83.9333,8.0,1.0,10958.0,,
5786,USC00155648,37.3542,-84.3369,8.0,,,,
5787,USC00155684,37.3347,-85.9503,8.0,1.0,10593.0,,
5788,USC00155694,36.6122,-88.3083,8.0,3.0,10593.0,10228.0,20821.0
5789,USC00155834,37.2814,-86.2497,8.0,2.0,,10593.0,
5790,USC00156028,37.2669,-83.65,8.0,,,,
5791,USC00156033,38.9667,-84.3,8.0,,,,
5792,USC00156096,37.7667,-87.0833,8.0,1.0,9862.0,,
5793,USC00156115,37.1,-88.6167,8.0,,,,
5794,USC00156126,37.0897,-88.6156,8.0,,,,
5795,USC00156136,37.8175,-82.7883,8.0,2.0,,10958.0,
5796,USC00156155,37.2592,-86.9778,8.0,,,,
5797,USC00156170,38.2053,-84.2383,8.0,2.0,,10958.0,
5798,USC00156353,37.4833,-82.5167,8.0,1.0,9862.0,,
5799,USC00156575,37.1,-87.8833,8.0,,,,
5800,USC00156580,37.1244,-87.8672,8.0,2.0,,9861.0,
5801,USC00156595,37.3997,-87.7622,8.0,,,,
5802,USC00156624,37.5336,-83.3489,8.0,,,,
5803,USC00156679,37.6667,-83.95,8.0,1.0,9862.0,,
5804,USC00156805,37.7333,-84.3,8.0,,,,
5805,USC00156810,37.7347,-84.2994,8.0,,,,
5806,USC00156882,37.2167,-86.8936,8.0,1.0,9862.0,,
5807,USC00156988,37.6178,-86.5044,8.0,2.0,,10958.0,
5808,USC00157039,37.5333,-87.2667,8.0,,,,
5809,USC00157049,36.855,-86.8883,8.0,1.0,10593.0,,
5810,USC00157091,37.7,-85.9833,8.0,,,,
5811,USC00157121,37.9333,-84.8167,8.0,,,,
5812,USC00157134,37.7333,-83.0167,8.0,1.0,9862.0,,
5813,USC00157211,38.9667,-84.55,8.0,,,,
5814,USC00157215,36.7461,-86.2258,8.0,3.0,10958.0,10958.0,21916.0
5815,USC00157234,37.6031,-87.5222,8.0,,,,
5816,USC00157324,38.2,-85.2,8.0,1.0,10593.0,,
5817,USC00157334,38.0544,-85.6242,8.0,3.0,10227.0,10593.0,20820.0
5818,USC00157431,37.0875,-82.9925,8.0,2.0,,10958.0,
5819,USC00157441,37.8467,-83.6844,8.0,,,,
5820,USC00157510,37.1167,-84.6167,8.0,1.0,10592.0,,
5821,USC00157604,37.7053,-85.2639,8.0,1.0,10593.0,,
5822,USC00157677,36.6736,-84.4792,8.0,,,,
5823,USC00157800,36.8861,-85.7067,8.0,1.0,10958.0,,
5824,USC00157948,38.0144,-85.3714,8.0,1.0,10958.0,,
5825,USC00158179,38.0333,-84.85,8.0,1.0,10593.0,,
5826,USC00158197,37.7667,-87.95,8.0,,,,
5827,USC00158246,37.85,-84.45,8.0,1.0,9861.0,,
5828,USC00158259,38.5833,-83.3333,8.0,1.0,10228.0,,
5829,USC00158446,38.7744,-84.9667,8.0,2.0,,9861.0,
5830,USC00158486,37.4167,-84.6,8.0,1.0,10958.0,,
5831,USC00158551,37.9414,-83.3017,8.0,,,,
5832,USC00158706,36.7333,-84.1667,8.0,,,,
5833,USC00158709,36.7333,-84.15,8.0,,,,
5834,USC00158714,38.6408,-84.5592,8.0,1.0,10958.0,,
5835,USC00158724,37.6,-83.8333,8.0,1.0,9862.0,,
5836,USC00158807,36.8667,-85.15,8.0,,,,
5837,USC00158824,37.1853,-86.6336,8.0,1.0,10958.0,,
5838,USC00160007,29.9689,-92.1169,8.0,2.0,,10593.0,
5839,USC00160021,30.4372,-90.0519,8.0,2.0,,9862.0,
5840,USC00160098,31.3206,-92.4611,8.0,3.0,10958.0,10958.0,21916.0
5841,USC00160103,31.2489,-92.4489,8.0,2.0,,10593.0,
5842,USC00160205,30.7094,-90.525,8.0,1.0,10958.0,,
5843,USC00160244,30.95,-91.5833,8.0,,,,
5844,USC00160277,32.5511,-92.9186,8.0,,,,
5845,USC00160349,32.1292,-93.1164,8.0,1.0,10958.0,,
5846,USC00160367,30.35,-91.7167,8.0,,,,
5847,USC00160537,32.7314,-91.9144,8.0,1.0,10958.0,,
5848,USC00160548,30.4192,-91.1303,8.0,2.0,,10227.0,
5849,USC00160555,30.4292,-91.2069,8.0,,,,
5850,USC00160558,30.4494,-91.0478,8.0,2.0,,10958.0,
5851,USC00160565,30.1328,-91.3228,8.0,,,,
5852,USC00160617,30.7925,-92.4953,8.0,,,,
5853,USC00160639,31.6333,-92.1833,8.0,1.0,10593.0,,
5854,USC00160800,32.3744,-92.9433,8.0,2.0,,10958.0,
5855,USC00160945,30.7808,-89.8567,8.0,1.0,10958.0,,
5856,USC00161232,31.3944,-92.7164,8.0,2.0,,10958.0,
5857,USC00161287,30.9594,-92.1786,8.0,2.0,,10958.0,
5858,USC00161292,29.3414,-89.5158,8.0,,,,
5859,USC00161411,32.5133,-92.3486,8.0,1.0,10958.0,,
5860,USC00161535,30.32,-92.0444,8.0,2.0,,9862.0,
5861,USC00161565,30.1981,-91.1256,8.0,1.0,10958.0,,
5862,USC00161703,32.3167,-92.45,8.0,,,,
5863,USC00161729,31.0167,-92.2833,8.0,,,,
5864,USC00161807,30.4,-91.2333,8.0,,,,
5865,USC00161891,30.8544,-91.0092,8.0,,,,
5866,USC00161899,30.8178,-90.9733,8.0,,,,
5867,USC00161941,31.5183,-92.7142,8.0,,,,
5868,USC00161979,32.1672,-92.1078,8.0,2.0,,10958.0,
5869,USC00162023,31.75,-93.7,8.0,,,,
5870,USC00162121,32.8869,-93.4569,8.0,1.0,10958.0,,
5871,USC00162151,30.5272,-90.1114,8.0,1.0,10228.0,,
5872,USC00162212,30.2408,-92.3478,8.0,3.0,10958.0,10593.0,21551.0
5873,USC00162350,30.4803,-90.9614,8.0,,,,
5874,USC00162361,30.4347,-93.4692,8.0,1.0,10958.0,,
5875,USC00162367,30.8428,-93.2869,8.0,,,,
5876,USC00162525,32.1,-92.5833,8.0,,,,
5877,USC00162534,30.0719,-91.0278,8.0,3.0,10592.0,10958.0,21550.0
5878,USC00162800,30.85,-92.7833,8.0,1.0,10593.0,,
5879,USC00162981,30.4917,-92.4303,8.0,,,,
5880,USC00163079,32.775,-92.4075,8.0,,,,
5881,USC00163313,29.8233,-91.5442,8.0,3.0,9862.0,10958.0,20820.0
5882,USC00163321,30.8433,-90.1619,8.0,,,,
5883,USC00163327,30.8186,-90.18,8.0,,,,
5884,USC00163433,29.4631,-90.3072,8.0,2.0,,10592.0,
