,station_id,station_lat,station_lon,station_domain,early_late,early_days,late_days,both_days
5588,USC00481165,44.3544,-106.6994,9,2,,10228,
5589,USC00481175,44.5075,-109.1675,9,1,10958,,
5590,USC00481775,44.9364,-109.1372,9,2,,10958,
5591,USC00481816,44.5781,-106.4472,9,3,10958,10593,21551
5592,USC00481840,44.5022,-109.1111,9,3,10227,10958,21185
5593,USC00481850,44.4139,-108.9006,9,,,,
5594,USC00481905,44.8711,-104.1533,9,1,10958,,
5595,USC00482415,44.8919,-108.5928,9,1,10958,,
5596,USC00482466,44.5833,-104.7147,9,,,,
5597,USC00482580,44.0992,-105.1175,9,3,10958,10592,21550
5598,USC00482725,43.4117,-104.9614,9,3,10593,10593,21186
5599,USC00482881,44.4828,-105.8992,9,,,,
5600,USC00483031,44.4972,-108.3906,9,3,9863,10592,20455
5601,USC00483490,42.3833,-104.5333,9,1,9862,,
5602,USC00483855,44.2667,-105.4489,9,3,10593,9862,20455
5603,USC00483865,44.0833,-105.7167,9,1,10958,,
5604,USC00484080,44.4894,-108.0536,9,,,,
5605,USC00484126,42.2906,-104.7625,9,,,,
5606,USC00484411,44.7053,-108.9558,9,1,10592,,
5607,USC00484760,44.6856,-104.6028,9,,,,
5608,USC00485055,43.7144,-106.6378,9,1,10958,,
5609,USC00485085,42.7667,-104.7833,9,1,9862,,
5610,USC00485506,44.85,-106.2889,9,2,,10227,
5611,USC00485612,42.1297,-104.39,9,1,10227,,
5612,USC00485770,44.8378,-108.4039,9,3,10958,10593,21551
5613,USC00485830,42.7506,-104.4811,9,1,9862,,
5614,USC00486195,43.4131,-106.2772,9,1,10593,,
5615,USC00486450,43.5167,-104.3333,9,,,,
5616,USC00486660,43.8497,-104.1886,9,3,10227,10958,21185
5617,USC00486852,42.2058,-104.5561,9,2,,9862,
5618,USC00487115,43.2458,-108.6942,9,1,10593,,
5619,USC00487380,44.75,-108.7667,9,1,10958,,
5620,USC00487388,44.7764,-108.7592,9,,,,
5621,USC00487473,44.1786,-107.9381,9,3,10228,10593,20821
5622,USC00487548,44.9086,-105.7364,9,,,,
5623,USC00487555,43.245,-104.2881,9,3,10593,10227,20820
5624,USC00487760,43.0306,-108.3744,9,3,10958,10593,21551
5625,USC00487810,43.645,-104.8414,9,1,10958,,
5626,USC00488124,44.5353,-107.7775,9,,,,
5627,USC00488160,44.8406,-106.8383,9,1,10958,,
5628,USC00488209,43.2372,-108.1097,9,1,10958,,
5629,USC00488626,44.5767,-106.9061,9,2,,10593,
5630,USC00488705,44.4122,-104.3567,9,1,10592,,
5631,USC00488758,44.0758,-108.9547,9,2,,10227,
5632,USC00488875,43.6483,-108.2036,9,2,,10228,
5633,USC00488884,43.7533,-108.1431,9,,,,
5634,USC00488888,43.7231,-108.6964,9,,,,
5635,USC00488995,42.0803,-104.2236,9,1,10593,,
5636,USC00488997,42.4881,-104.1564,9,,,,
5637,USC00489205,44.0928,-104.6114,9,3,10593,9862,20455
5638,USC00489207,43.9269,-104.7456,9,1,10958,,
5639,USC00489580,44.6403,-105.3008,9,1,9862,,
5640,USC00489604,42.2494,-104.6281,9,1,10958,,
5641,USC00489615,42.1106,-104.9492,9,3,10958,10227,21185
5642,USC00489770,44.0114,-107.9683,9,3,10958,10958,21916
5643,USC00489805,43.7472,-105.7331,9,2,,10593,
5644,USC00489925,41.9131,-104.3881,9,,,,
5645,USS0003E03S,44.11,-103.98,9,2,,10958,
5646,USS0007E18S,44.68,-107.58,9,2,,10958,
5647,USS0007E21S,44.8,-107.84,9,2,,10958,
5648,USS0007E33S,44.79,-107.53,9,2,,10958,
5649,USS0007F01S,43.89,-107.06,9,2,,10958,
5650,USS0009C01S,46.79,-109.51,9,2,,10958,
5651,USS0009D16S,45.19,-109.35,9,2,,10958,
5652,USS0012A02S,48.06,-112.76,9,2,,10958,
5653,USS0012B12S,47.92,-112.82,9,2,,10958,
5654,USS0012B13S,47.92,-112.79,9,2,,10958,
5655,USW00014910,45.8678,-95.3942,9,1,10958,,
5656,USW00014912,48.1069,-98.8681,9,,,,
5657,USW00014914,46.9253,-96.8111,9,3,10958,10958,21916
5658,USW00014916,47.9428,-97.1839,9,3,10958,10593,21551
5659,USW00014919,46.9258,-98.6692,9,3,10958,10958,21916
5660,USW00014924,48.9711,-97.2417,9,2,,10227,
5661,USW00014929,45.4558,-98.4131,9,3,10958,10958,21916
5662,USW00014936,44.3981,-98.2231,9,3,10958,10958,21916
5663,USW00014941,41.9856,-97.4353,9,3,10958,10958,21916
5664,USW00014943,42.3914,-96.3792,9,3,10958,10958,21916
5665,USW00024011,46.7708,-100.7603,9,3,10958,10958,21916
5666,USW00024012,46.7994,-102.7972,9,3,10958,10593,21551
5667,USW00024013,48.2553,-101.2733,9,3,10958,10593,21551
5668,USW00024024,44.0511,-101.6011,9,2,,9862,
5669,USW00024025,44.3814,-100.2856,9,3,10958,10958,21916
5670,USW00024028,41.8706,-103.5931,9,3,10958,10958,21916
5671,USW00024029,44.7694,-106.9689,9,3,10958,10958,21916
5672,USW00024032,42.8783,-100.55,9,3,10958,10593,21551
5673,USW00024033,45.8069,-108.5422,9,3,10958,10958,21916
5674,USW00024035,48.5667,-109.6667,9,,,,
5675,USW00024036,47.0492,-109.4578,9,3,10958,10958,21916
5676,USW00024037,46.4267,-105.8825,9,3,10958,10958,21916
5677,USW00024062,43.9658,-107.9508,9,2,,10958,
5678,USW00024088,44.2169,-104.9292,9,,,,
5679,USW00024090,44.0433,-103.0536,9,3,10958,10958,21916
5680,USW00024137,48.6033,-112.3753,9,3,10958,10958,21916
5681,USW00094008,48.2138,-106.6213,9,3,10958,10958,21916
5682,USW00094012,48.5428,-109.7633,9,2,,10958,
5683,USW00094014,48.1739,-103.6367,9,3,10958,10227,21185
5684,USW00094911,42.8783,-97.3633,9,3,10958,10958,21916
5685,USW00094967,46.9006,-95.0678,9,3,10958,10958,21916
5686,USC00050109,40.155,-103.1417,10,2,,10958,
5687,USC00050304,38.8528,-102.1764,10,,,,
5688,USC00050348,39.2833,-103.2667,10,,,,
5689,USC00050834,39.6567,-102.1192,10,1,10958,,
5690,USC00050945,40.6344,-104.3286,10,,,,
5691,USC00050950,39.9436,-104.8361,10,2,,10958,
5692,USC00051060,40.6158,-105.2969,10,2,,10226,
5693,USC00051121,39.3061,-102.2608,10,2,,10227,
5694,USC00051179,39.7406,-104.1275,10,3,10958,9862,20820
5695,USC00051268,37.0103,-102.5536,10,2,,10592,
5696,USC00051539,38.115,-103.51,10,,,,
5697,USC00051547,39.6261,-104.8319,10,,,,
5698,USC00051564,38.8575,-102.3328,10,3,10958,10227,21185
5699,USC00052446,38.4758,-102.7769,10,1,10593,,
5700,USC00052557,39.75,-105.0833,10,,,,
5701,USC00052932,39.2814,-103.062,10,1,10958,,
5702,USC00052944,40.6844,-102.8397,10,1,10958,,
5703,USC00052997,38.55,-103.6833,10,,,,
5704,USC00053005,40.5764,-105.0858,10,3,10958,10958,21916
5705,USC00053006,40.5756,-105.0236,10,2,,10958,
5706,USC00053027,40.0667,-104.7833,10,,,,
5707,USC00053038,40.2569,-103.87,10,1,10958,,
5708,USC00053079,38.1236,-104.0083,10,1,10958,,
5709,USC00053258,39.2772,-103.4944,10,1,10958,,
5710,USC00053546,40.4167,-104.6833,10,,,,
5711,USC00053553,40.4022,-104.6992,10,2,,10958,
5712,USC00053643,40.85,-104.4,10,,,,
5713,USC00053828,38.4467,-103.1606,10,,,,
5714,USC00054076,38.0517,-102.1317,10,1,10958,,
5715,USC00054082,40.5453,-102.3411,10,3,10958,10958,21916
5716,USC00054242,39.7033,-102.2939,10,,,,
5717,USC00054380,39.6553,-102.6805,10,2,,10227,
5718,USC00054388,38.0633,-102.9297,10,1,9863,,
5719,USC00054413,40.9878,-102.2653,10,,,,
5720,USC00054444,38.7411,-103.5428,10,3,10227,10958,21185
5721,USC00054460,40.85,-103.9,10,1,10228,,
5722,USC00054538,37.4536,-103.3219,10,2,,10227,
5723,USC00054546,37.115,-103.2986,10,2,,10958,
5724,USC00054603,38.7625,-102.7997,10,,,,
5725,USC00054726,37.7514,-103.4767,10,2,,10593,
5726,USC00054762,39.7489,-105.1206,10,2,,10227,
5727,USC00054770,38.0936,-102.6306,10,3,10958,10958,21916
5728,USC00054834,38.0636,-103.2153,10,3,10227,10958,21185
5729,USC00054945,40.5147,-102.9906,10,3,10592,10593,21185
5730,USC00055015,39.15,-103.7667,10,,,,
5731,USC00055025,39.7556,-103.4986,10,2,,10958,
5732,USC00055116,40.1694,-105.0775,10,1,10958,,
5733,USC00055236,40.435,-105.085,10,2,,9862,
5734,USC00055922,40.6089,-103.8461,10,,,,
5735,USC00055934,40.9319,-103.8678,10,2,,10593,
5736,USC00055984,39.8989,-105.0133,10,2,,10958,
5737,USC00056131,38.2211,-103.7322,10,1,10958,,
5738,USC00056136,38.53,-103.7058,10,,,,
5739,USC00056192,40.2667,-102.8333,10,1,10958,,
5740,USC00056326,39.5289,-104.6567,10,1,10958,,
5741,USC00056743,38.2833,-104.65,10,,,,
5742,USC00056765,38.2597,-104.7178,10,2,,10958,
5743,USC00056816,39.8297,-105.2353,10,2,,10593,
5744,USC00057167,38.0383,-103.6947,10,3,10958,10593,21551
5745,USC00057287,38.8611,-104.0939,10,,,,
5746,USC00057513,40.9383,-102.5253,10,,,,
5747,USC00057515,40.8658,-102.5161,10,2,,10593,
5748,USC00057862,37.4,-102.6167,10,,,,
5749,USC00057866,37.3694,-102.7428,10,,,,
5750,USC00057950,40.6278,-103.2083,10,1,10958,,
5751,USC00057992,37.2931,-102.1864,10,1,10593,,
5752,USC00058008,39.3047,-102.6003,10,1,9862,,
5753,USC00058157,38.3422,-104.0567,10,2,,9862,
5754,USC00058468,37.1333,-103.3,10,1,10958,,
5755,USC00058510,37.5667,-102.4,10,,,,
5756,USC00058690,40.9656,-105.2186,10,,,,
5757,USC00058722,39.3,-102.7333,10,1,10958,,
5758,USC00058793,37.3822,-102.2986,10,2,,10958,
5759,USC00058839,40.4256,-105.2103,10,1,10958,,
5760,USC00058995,39.775,-105.1169,10,2,,10593,
5761,USC00059147,40.4667,-104.9,10,1,10227,,
5762,USC00059213,40.075,-103.5678,10,2,,9862,
5763,USC00059243,40.0819,-102.2069,10,3,10593,10227,20820
5764,USC00059295,40.1236,-102.7217,10,,,,
5765,USC00059297,40.2094,-102.8117,10,2,,10592,
5766,USC00140135,38.4694,-99.5519,10,3,10958,10227,21185
5767,USC00140201,39.4767,-98.9714,10,1,10227,,
5768,USC00140365,37.1942,-99.7633,10,3,10958,10958,21916
5769,USC00140439,39.7994,-101.0422,10,3,10228,10958,21186
5770,USC00140441,39.6981,-101.0039,10,,,,
5771,USC00140532,39.19,-98.0417,10,3,10958,10228,21186
5772,USC00140673,39.9167,-98.7,10,1,10593,,
5773,USC00140676,37.8261,-99.6542,10,2,,10227,
5774,USC00140693,39.4575,-98.1125,10,3,10958,10593,21551
5775,USC00140836,39.6194,-101.5442,10,1,10958,,
5776,USC00140865,38.5636,-99.235,10,1,10958,,
5777,USC00141029,39.3672,-101.4461,10,3,10958,10228,21186
5778,USC00141104,37.5433,-99.6383,10,3,10593,10958,21551
5779,USC00141141,38.1453,-99.5325,10,3,10228,9862,20090
5780,USC00141179,39.8775,-98.3036,10,2,,10592,
5781,USC00141371,39.5067,-98.4305,10,3,10227,10958,21185
5782,USC00141383,38.7978,-99.7231,10,3,10593,9863,20456
5783,USC00141452,38.3314,-98.3131,10,,,,
5784,USC00141522,37.8133,-100.3456,10,3,10593,10227,20820
5785,USC00141536,38.5214,-98.5358,10,3,10958,9862,20820
5786,USC00141696,39.4,-101.05,10,,,,
5787,USC00141699,39.3925,-101.0689,10,2,,10958,
5788,USC00141704,37.2733,-99.3289,10,3,10958,10958,21916
5789,USC00141730,38.8972,-100.1136,10,3,10958,10227,21185
5790,USC00141875,39.2425,-98.8678,10,3,10958,10958,21916
5791,USC00141999,39.3214,-99.5886,10,,,,
5792,USC00142040,38.1167,-101.2,10,,,,
5793,USC00142086,39.6689,-99.7319,10,1,10958,,
5794,USC00142213,39.6253,-100.4233,10,3,10958,10958,21916
5795,USC00142421,38.7833,-100.8667,10,,,,
5796,USC00142432,37.0058,-101.8867,10,3,9863,10958,20821
5797,USC00142452,38.9486,-99.5647,10,3,10958,10592,21550
5798,USC00142592,39.9303,-98.4269,10,1,10227,,
5799,USC00142855,37.4167,-100.1833,10,1,10592,,
5800,USC00142972,37.9667,-100.8667,10,,,,
5801,USC00142980,37.9931,-100.8122,10,2,,10958,
5802,USC00143100,39.5039,-98.315,10,,,,
5803,USC00143175,38.9511,-100.5475,10,3,10958,9861,20819
5804,USC00143218,38.3614,-98.8281,10,3,10958,9863,20821
5805,USC00143239,37.6025,-99.3022,10,3,10958,9862,20820
5806,USC00143432,39.6,-98.7667,10,1,10958,,
5807,USC00143523,38.8669,-99.3169,10,,,,
5808,USC00143527,38.8586,-99.3358,10,3,10958,10958,21916
5809,USC00143554,38.6003,-100.6197,10,3,10958,10958,21916
5810,USC00143665,39.3619,-99.8278,10,,,,
5811,USC00143837,39.3569,-100.4417,10,1,10958,,
5812,USC00143847,38.1042,-98.6592,10,3,10958,10593,21551
5813,USC00143855,37.1639,-101.34,10,3,10958,10592,21550
5814,USC00143897,39.2333,-98.3933,10,,,,
5815,USC00143921,38.0381,-97.9336,10,,,,
5816,USC00143930,37.9311,-98.0297,10,3,9862,10958,20820
5817,USC00143946,38.2833,-100.65,10,1,10958,,
5818,USC00143997,39.6611,-98.3483,10,2,,10958,
5819,USC00144073,38.7203,-100.5264,10,1,9862,,
5820,USC00144081,38.0833,-99.9,10,1,10958,,
5821,USC00144087,38.1964,-99.9175,10,,,,
5822,USC00144089,39.6731,-98.1556,10,2,,10228,
5823,USC00144109,37.5333,-101.5667,10,1,10958,,
5824,USC00144114,37.5669,-101.7506,10,,,,
5825,USC00144161,38.0586,-100.2986,10,2,,10227,
5826,USC00144166,38.1272,-100.5078,10,2,,9861,
5827,USC00144333,37.9283,-99.3656,10,1,10958,,
5828,USC00144357,39.6619,-99.1228,10,1,10227,,
5829,USC00144363,37.3333,-100.8833,10,,,,
5830,USC00144464,37.9411,-101.2492,10,3,10592,10958,21550
5831,USC00144530,38.1817,-99.0994,10,1,10958,,
5832,USC00144598,39.8083,-98.5583,10,3,10227,10593,20820
5833,USC00144642,39.6064,-100.0014,10,1,10593,,
5834,USC00144665,38.49,-101.3669,10,1,10227,,
5835,USC00144695,37.0308,-100.9069,10,3,10958,10593,21551
5836,USC00144775,39.6658,-99.5772,10,3,9863,10958,20821
5837,USC00144807,39.9694,-99.5339,10,1,10958,,
5838,USC00144821,38.6544,-99.2036,10,1,10958,,
5839,USC00144857,39.9,-98.0256,10,,,,
5840,USC00144932,38.0667,-98.9167,10,,,,
5841,USC00144982,39.7889,-98.2039,10,,,,
5842,USC00145115,38.5872,-99.5731,10,1,10593,,
5843,USC00145127,39.7844,-101.3686,10,,,,
5844,USC00145171,37.285,-100.345,10,1,10593,,
5845,USC00145173,37.2767,-98.58,10,1,10958,,
5846,USC00145355,39.2767,-100.8397,10,3,10958,10592,21550
5847,USC00145371,37.45,-100.0167,10,,,,
5848,USC00145628,39.185,-99.025,10,3,10958,10958,21916
5849,USC00145692,38.4539,-99.8947,10,1,10958,,
5850,USC00145787,39.8133,-100.2417,10,3,10593,9863,20456
5851,USC00145852,39.8114,-99.9386,10,,,,
5852,USC00145856,39.7408,-99.8361,10,3,10958,10227,21185
5853,USC00145888,39.1131,-100.9447,10,3,10958,10227,21185
5854,USC00145906,39.8228,-100.5164,10,3,10958,10227,21185
5855,USC00145920,37.8244,-99.5506,10,2,,10227,
5856,USC00146088,39.4286,-98.6944,10,,,,
5857,USC00146192,39.2542,-99.5625,10,1,10958,,
5858,USC00146374,39.7394,-99.3186,10,1,10958,,
5859,USC00146427,37.2667,-100.6,10,,,,
5860,USC00146435,39.245,-99.3808,10,3,10958,10593,21551
5861,USC00146549,37.6731,-98.7761,10,1,10592,,
5862,USC00146563,37.8,-98.6667,10,,,,
5863,USC00146637,39.0667,-100.2389,10,1,10593,,
5864,USC00146685,38.6533,-99.9003,10,3,10593,10227,20820
5865,USC00146787,39.4675,-100.7433,10,3,9862,10227,20089
5866,USC00146808,37.2633,-101.7886,10,1,9861,,
5867,USC00146813,37.2294,-101.9511,10,3,10958,10227,21185
5868,USC00147049,38.9117,-101.1711,10,1,10592,,
5869,USC00147093,39.7675,-101.8067,10,3,10958,10958,21916
5870,USC00147095,39.8306,-101.9189,10,3,10958,9862,20820
5871,USC00147140,39.2022,-100.0256,10,1,9862,,
5872,USC00147271,38.4747,-100.9175,10,3,10958,10958,21916
5873,USC00147397,38.8961,-101.7514,10,3,10958,10592,21550
5874,USC00147542,39.7772,-98.7783,10,3,10958,10958,21916
5875,USC00147832,39.4453,-99.2453,10,1,10958,,
5876,USC00147904,39.4706,-100.2186,10,,,,
5877,USC00147922,37.4414,-100.9792,10,1,10958,,
5878,USC00148038,37.9928,-101.7417,10,3,10958,10593,21551
5879,USC00148235,38.4661,-101.7731,10,3,10958,10958,21916
5880,USC00148245,37.8236,-99.0781,10,3,10958,10227,21185
5881,USC00148287,37.5983,-101.2908,10,2,,10958,
5882,USC00148323,38.6442,-100.1686,10,3,10958,10227,21185
5883,USC00148495,39.0147,-99.8722,10,3,10958,10593,21551
5884,USC00148498,39.23,-99.88,10,1,9862,,
5885,USC00148535,38.9111,-101.5853,10,,,,
5886,USC00148648,39.4031,-99.4192,10,,,,
5887,USC00148946,38.9667,-98.4889,10,2,,10228,
5888,USC00148988,39.0589,-101.2439,10,3,9862,9863,19725
5889,USC00250145,40.1,-99.3667,10,1,9862,,
5890,USC00250320,41.4267,-99.1272,10,2,,10958,
5891,USC00250355,41.4322,-100.2719,10,1,10227,,
5892,USC00250427,40.3794,-99.4992,10,,,,
5893,USC00250640,40.1306,-99.8278,10,3,10958,10958,21916
5894,USC00250760,40.0644,-101.5436,10,3,10958,9862,20820
5895,USC00250810,40.5283,-99.6353,10,1,9862,,
5896,USC00250865,41.0653,-102.0711,10,1,10227,,
5897,USC00250961,40.3058,-98.5047,10,2,,9862,
5898,USC00251145,41.6681,-103.1039,10,3,10958,10227,21185
5899,USC00251200,41.4083,-99.675,10,3,10958,9862,20820
5900,USC00251415,40.2847,-100.1433,10,3,10958,10227,21185
5901,USC00251450,40.6944,-99.7008,10,,,,
5902,USC00251560,41.1222,-98.0283,10,1,10958,,
5903,USC00251825,41.4639,-97.3278,10,3,10228,10958,21186
5904,USC00251835,41.5569,-99.2372,10,1,10958,,
5905,USC00252065,40.2317,-100.8303,10,3,10593,10958,21551
5906,USC00252100,40.6344,-100.5219,10,1,10958,,
5907,USC00252145,41.4086,-102.9661,10,3,10958,9862,20820
5908,USC00252675,40.85,-101.4,10,,,,
5909,USC00252690,40.4767,-99.8861,10,3,10958,10958,21916
5910,USC00252741,40.4181,-101.5147,10,1,10593,,
5911,USC00252790,40.6864,-100.0536,10,3,10958,10958,21916
5912,USC00253035,40.1,-98.9667,10,1,10228,,
5913,USC00253037,40.0953,-98.945,10,2,,10958,
5914,USC00253075,41.3594,-97.9761,10,1,10958,,
5915,USC00253185,41.4514,-97.7644,10,3,10958,10958,21916
5916,USC00253365,40.9394,-100.1514,10,3,10958,10958,21916
5917,USC00253425,41.5461,-98.5331,10,3,10226,10227,20453
5918,USC00253485,40.0692,-98.3331,10,1,10958,,
5919,USC00253515,40.0136,-101.9408,10,,,,
5920,USC00253595,40.0892,-99.2133,10,1,10592,,
5921,USC00253605,41.6331,-103.9542,10,3,10958,10958,21916
5922,USC00253660,40.6472,-98.3836,10,3,10228,10958,21186
5923,USC00253810,41.1056,-100.9775,10,1,10227,,
5924,USC00253910,40.4517,-99.3803,10,3,10958,10958,21916
5925,USC00254110,40.5092,-101.6514,10,1,10958,,
5926,USC00254335,40.7258,-99.0133,10,3,10958,10958,21916
5927,USC00254440,41.2453,-103.6344,10,1,10958,,
5928,USC00254455,41.2097,-101.6706,10,3,10958,10228,21186
5929,USC00254604,40.5303,-101.9694,10,,,,
5930,USC00254775,40.7833,-99.75,10,,,,
5931,USC00254865,41.4983,-102.6222,10,2,,10593,
5932,USC00254900,41.1489,-102.6361,10,1,10593,,
5933,USC00254985,41.2789,-98.9697,10,1,10592,,
5934,USC00254986,41.3611,-98.9222,10,1,10592,,
5935,USC00255090,40.8508,-101.5428,10,1,10958,,
5936,USC00255250,41.2211,-99.2939,10,,,,
5937,USC00255310,40.2289,-100.61,10,,,,
5938,USC00255311,40.4389,-100.6961,10,2,,10958,
5939,USC00255388,40.3744,-100.2331,10,1,9861,,
5940,USC00255525,40.9283,-99.3886,10,3,10958,10593,21551
5941,USC00255565,40.5156,-98.9514,10,3,10592,10958,21550
5942,USC00255655,40.6961,-100.3997,10,1,10592,,
5943,USC00255780,40.0783,-99.1386,10,3,10958,10958,21916
5944,USC00256040,41.4969,-98.7714,10,1,10592,,
5945,USC00256075,41.0569,-100.7494,10,2,,10958,
5946,USC00256167,41.1439,-99.7633,10,,,,
5947,USC00256200,41.1275,-101.7206,10,3,9863,10228,20091
5948,USC00256365,40.1342,-99.4825,10,1,10228,,
5949,USC00256385,41.4014,-102.3464,10,3,10958,10958,21916
5950,USC00256390,41.3036,-102.4375,10,3,10593,10958,21551
5951,USC00256454,40.3283,-99.6522,10,,,,
5952,USC00256480,40.3503,-101.1047,10,3,9863,9862,19725
5953,USC00256585,41.1228,-101.3564,10,1,9862,,
5954,USC00256880,41.2183,-103.3206,10,,,,
5955,USC00257002,40.3119,-99.2903,10,1,9861,,
5956,USC00257040,41.0319,-98.9214,10,1,10958,,
5957,USC00257070,40.0978,-98.5197,10,3,10592,10958,21550
5958,USC00257110,40.3575,-100.6608,10,,,,
5959,USC00257515,41.2078,-98.4608,10,1,10592,,
5960,USC00257830,41.2294,-103.0214,10,3,10592,10227,20819
5961,USC00258130,41.4167,-100.4667,10,1,10958,,
5962,USC00258133,41.4581,-100.5986,10,2,,10958,
5963,USC00258215,40.5322,-100.3856,10,2,,9861,
5964,USC00258255,40.1519,-101.2286,10,,,,
5965,USC00258628,40.1903,-101.0669,10,1,10593,,
5966,USC00258735,40.3436,-98.8664,10,1,10958,,
5967,USC00258920,40.8433,-101.2094,10,2,,10958,
5968,USC00259020,40.4122,-101.3611,10,,,,
5969,USC00259115,40.7558,-100.73,10,,,,
5970,USC00259325,40.1119,-100.1047,10,2,,10593,
5971,USC00290205,34.6,-104.3833,10,,,,
5972,USC00290377,35.8742,-103.1819,10,1,10958,,
5973,USC00290858,35.5297,-104.0936,10,1,10958,,
5974,USC00291332,34.9039,-103.4428,10,1,10958,,
5975,USC00291423,34.2753,-104.1636,10,1,10593,,
5976,USC00291881,36.3333,-103.1,10,,,,
5977,USC00291939,34.4289,-103.1992,10,1,10593,,
5978,USC00291963,34.5989,-103.2161,10,3,10958,10593,21551
5979,USC00292030,35.4072,-104.1906,10,3,10958,10593,21551
5980,USC00292207,33.5133,-103.3403,10,1,9863,,
5981,USC00292854,33.9403,-103.6572,10,,,,
5982,USC00292871,33.7,-104.0667,10,,,,
5983,USC00293231,34.2167,-103.55,10,,,,
5984,USC00293294,34.4667,-104.2319,10,,,,
5985,USC00293296,34.3942,-104.2503,10,1,10958,,
5986,USC00294026,32.7264,-103.1314,10,1,10958,,
5987,USC00294175,34.6344,-103.8903,10,1,10958,,
5988,USC00294306,35.75,-103.3,10,,,,
5989,USC00295056,35.3667,-103.4167,10,,,,
5990,USC00295204,32.9667,-103.3833,10,,,,
5991,USC00295617,34.4278,-103.625,10,1,9863,,
5992,USC00295874,35,-103.9333,10,,,,
5993,USC00295937,35.8022,-103.9439,10,2,,9862,
5994,USC00296040,35.6167,-103.1,10,,,,
5995,USC00296115,35.07,-104.2575,10,,,,
5996,USC00296258,35.55,-103.2,10,,,,
5997,USC00297008,34.1742,-103.3519,10,2,,10593,
5998,USC00297026,35.2333,-103.2833,10,1,10958,,
5999,USC00297168,34.9,-103.75,10,,,,
6000,USC00297226,34.78,-103.7492,10,3,10227,10227,20454
6001,USC00297741,34.4167,-103.5,10,,,,
6002,USC00297867,35.1086,-103.3283,10,3,10958,9862,20820
6003,USC00298187,36.2,-103.2167,10,,,,
6004,USC00298596,34.6033,-104.3811,10,2,,10227,
6005,USC00298713,33.2422,-103.3611,10,1,9863,,
6006,USC00299148,35.1667,-103.7,10,,,,
6007,USC00299156,35.2006,-103.6867,10,3,10958,9863,20821
6008,USC00340332,36.1653,-99.7203,10,1,10958,,
6009,USC00340593,36.8125,-100.5308,10,1,10593,,
6010,USC00340908,36.7236,-102.4806,10,1,10228,,
6011,USC00341243,36.8003,-99.64,10,1,10958,,
6012,USC00341396,36.0167,-99.2833,10,,,,
6013,USC00343070,36.3911,-99.5644,10,1,10958,,
6014,USC00343304,36.5442,-99.535,10,1,10958,,
6015,USC00343489,36.85,-100.0569,10,2,,10958,
6016,USC00343628,36.5914,-101.6181,10,3,10958,9862,20820
6017,USC00343835,36.7028,-101.4781,10,,,,
6018,USC00344298,36.8594,-101.2214,10,1,10958,,
6019,USC00344766,36.9031,-102.965,10,,,,
6020,USC00345045,36.6992,-99.8967,10,1,9861,,
6021,USC00346139,36.2283,-99.17,10,3,9863,10958,20821
6022,USC00347534,36.9425,-102.6314,10,1,9863,,
6023,USC00347579,35.6256,-99.9106,10,1,9861,,
6024,USC00348627,36.5667,-99.55,10,,,,
6025,USC00349172,36.1664,-99.3039,10,,,,
6026,USC00349760,36.4408,-99.3819,10,1,10958,,
6027,USC00349762,36.4167,-99.4,10,1,10227,,
6028,USC00410012,33.8339,-101.8436,10,3,10958,10593,21551
6029,USC00410944,36.4533,-100.5394,10,,,,
6030,USC00410958,35.6689,-101.4022,10,1,10958,,
6031,USC00411000,35.5303,-102.2564,10,2,,10958,
6032,USC00411033,35.62,-103.0072,10,3,10593,10958,21551
6033,USC00411127,33.1833,-102.2667,10,,,,
6034,USC00411128,33.1908,-102.2681,10,2,,10958,
6035,USC00411203,36.1833,-100.8333,10,,,,
6036,USC00411224,36.15,-102.9333,10,,,,
6037,USC00411412,35.9092,-100.3883,10,,,,
6038,USC00411430,34.9806,-101.9264,10,3,10958,10958,21916
6039,USC00411778,35.11,-101.3619,10,,,,
6040,USC00411946,36.2353,-102.2406,10,1,10593,,
6041,USC00412121,33.6517,-101.245,10,3,10958,10958,21916
6042,USC00412239,36.0167,-102.5833,10,,,,
6043,USC00412282,36.4439,-100.3317,10,1,10958,,
6044,USC00412408,32.9619,-102.8219,10,2,,9862,
6045,USC00412463,34.55,-102.2167,10,1,10592,,
6046,USC00412464,34.5858,-102.312,10,2,,10958,
6047,USC00412617,35.8731,-101.9725,10,,,,
6048,USC00413214,33.985,-101.3339,10,3,10227,10958,21185
6049,USC00413215,33.8761,-101.2464,10,1,10593,,
6050,USC00413225,36.4328,-100.1369,10,1,10593,,
6051,USC00413368,34.64,-102.7231,10,2,,10958,
6052,USC00413787,36.2631,-101.405,10,3,10958,10593,21551
6053,USC00413972,34.3697,-102.1175,10,2,,10958,
6054,USC00413981,35.8656,-102.3319,10,1,10958,,
6055,USC00414098,34.8172,-102.4003,10,3,10592,10958,21550
6056,USC00414140,36.1161,-100.0239,10,3,10228,10227,20455
6057,USC00415183,33.55,-102.3758,10,3,10593,10958,21551
6058,USC00415247,36.2361,-100.2708,10,3,10958,10592,21550
6059,USC00415263,33.9167,-102.3333,10,,,,
6060,USC00415265,33.8692,-102.2592,10,2,,10593,
6061,USC00415351,32.9,-102.4167,10,,,,
6062,USC00415410,33.6897,-101.8219,10,,,,
6063,USC00415770,35.2361,-100.5922,10,,,,
6064,USC00415821,34.7261,-100.5372,10,3,10593,10958,21551
